Timestamp,Building_ID,Energy_Usage (kWh),Temperature (°C),Humidity (%),Building_Type,Occupancy_Level
2025-01-06 11:00:00,B007,499.03,30.5,85.56,Industrial,Medium
2025-01-06 12:00:00,B007,487.52,15.13,52.4,Industrial,Low
2025-01-06 13:00:00,B007,75.18,29.84,58.91,Industrial,Low
2025-01-06 14:00:00,B007,432.28,27.97,60.74,Industrial,Low
2025-01-06 15:00:00,B007,178.24,7.53,30.04,Industrial,High
2025-01-06 16:00:00,B007,268.96,28.84,56.91,Industrial,Low
2025-01-06 17:00:00,B007,393.36,-2.41,67.89,Industrial,High
2025-01-06 18:00:00,B007,273.17,26.41,50.44,Industrial,Low
2025-01-06 19:00:00,B007,108.11,32.57,72.71,Industrial,Low
2025-01-06 20:00:00,B007,243.59,16.16,75.45,Industrial,Medium
2025-01-06 21:00:00,B007,301.93,1.11,88.63,Industrial,Medium
2025-01-06 22:00:00,B007,235.85,-3.19,77.12,Industrial,Low
2025-01-06 23:00:00,B007,190.17,0.26,49.02,Industrial,High
2025-01-07 00:00:00,B007,404.18,4.14,35.08,Industrial,Medium
2025-01-07 01:00:00,B007,114.29,28.79,53.94,Industrial,Low
2025-01-07 02:00:00,B007,479.37,34.57,78.46,Industrial,Medium
2025-01-07 03:00:00,B007,334.08,-5.52,85.52,Industrial,Medium
2025-01-07 04:00:00,B007,480.44,25.51,73.44,Industrial,Low
2025-01-07 05:00:00,B007,241.09,-3.9,54.95,Industrial,Medium
2025-01-07 06:00:00,B007,345.56,25.34,62.97,Industrial,Low
2025-01-07 07:00:00,B007,344.21,-5.73,49.13,Industrial,Low
2025-01-07 08:00:00,B007,378.53,-0.42,34.73,Industrial,Medium
2025-01-07 09:00:00,B007,162.0,0.55,41.57,Industrial,High
2025-01-07 10:00:00,B007,479.68,-6.56,35.75,Industrial,Medium
2025-01-07 11:00:00,B007,259.08,-9.39,58.9,Industrial,Low
2025-01-07 12:00:00,B007,113.72,6.91,46.93,Industrial,High
2025-01-07 13:00:00,B007,88.96,16.66,75.53,Industrial,High
2025-01-07 14:00:00,B007,224.91,13.9,83.63,Industrial,High
2025-01-07 15:00:00,B007,411.35,29.57,86.26,Industrial,Low
2025-01-07 16:00:00,B007,98.31,21.37,42.44,Industrial,High
2025-01-07 17:00:00,B007,497.98,-9.38,51.31,Industrial,Medium
2025-01-07 18:00:00,B007,395.84,9.24,79.16,Industrial,Low
2025-01-07 19:00:00,B007,88.14,23.37,71.61,Industrial,Medium
2025-01-07 20:00:00,B007,426.78,32.21,89.62,Industrial,High
2025-01-07 21:00:00,B007,444.42,28.35,87.89,Industrial,Medium
2025-01-07 22:00:00,B007,458.9,26.38,83.68,Industrial,Low
2025-01-07 23:00:00,B007,54.0,-8.35,65.8,Industrial,Low
2025-01-08 00:00:00,B007,107.24,7.82,46.29,Industrial,High
2025-01-08 01:00:00,B007,287.56,2.29,84.51,Industrial,Medium
2025-01-08 02:00:00,B007,190.63,-2.15,65.34,Industrial,Medium
2025-01-08 03:00:00,B007,417.86,-4.5,40.97,Industrial,Medium
2025-01-08 04:00:00,B007,104.59,-2.1,44.83,Industrial,Low
2025-01-08 05:00:00,B007,474.34,-0.47,33.54,Industrial,Medium
2025-01-08 06:00:00,B007,270.71,-6.66,32.08,Industrial,High
2025-01-08 07:00:00,B007,53.33,26.76,61.02,Industrial,Low
2025-01-08 08:00:00,B007,496.81,7.8,67.47,Industrial,High
2025-01-08 09:00:00,B007,424.19,10.86,74.25,Industrial,High
2025-01-08 10:00:00,B007,491.18,7.02,31.53,Industrial,High
2025-01-08 11:00:00,B007,108.96,21.45,57.37,Industrial,High
2025-01-08 12:00:00,B007,115.87,-3.71,65.0,Industrial,Medium
2025-01-08 13:00:00,B007,235.18,17.04,39.62,Industrial,Low
2025-01-08 14:00:00,B007,177.3,12.93,60.65,Industrial,High
2025-01-08 15:00:00,B007,189.36,3.37,48.35,Industrial,High
2025-01-08 16:00:00,B007,375.71,20.14,77.92,Industrial,Medium
2025-01-08 17:00:00,B007,456.76,-8.0,49.35,Industrial,High
2025-01-08 18:00:00,B007,283.03,19.45,61.65,Industrial,Low
2025-01-08 19:00:00,B007,79.98,13.22,50.76,Industrial,Medium
2025-01-08 20:00:00,B007,235.83,-3.73,60.44,Industrial,High
2025-01-08 21:00:00,B007,96.57,1.41,85.14,Industrial,Low
2025-01-08 22:00:00,B007,56.05,-0.79,70.97,Industrial,Medium
2025-01-08 23:00:00,B007,163.83,20.75,73.45,Industrial,Medium
2025-01-09 00:00:00,B007,392.31,-7.83,52.3,Industrial,Medium
2025-01-09 01:00:00,B007,483.4,-4.47,45.29,Industrial,High
2025-01-09 02:00:00,B007,284.44,22.42,72.11,Industrial,Medium
2025-01-09 03:00:00,B007,219.65,31.48,32.18,Industrial,Medium
2025-01-09 04:00:00,B007,153.87,28.19,38.35,Industrial,High
2025-01-09 05:00:00,B007,72.08,-5.12,61.48,Industrial,Medium
2025-01-09 06:00:00,B007,412.1,23.14,85.52,Industrial,High
2025-01-09 07:00:00,B007,127.91,-7.85,44.79,Industrial,Medium
2025-01-09 08:00:00,B007,331.73,8.71,87.89,Industrial,High
2025-01-09 09:00:00,B007,66.2,27.42,65.49,Industrial,Medium
2025-01-09 10:00:00,B007,342.65,-0.53,71.79,Industrial,Low
2025-01-09 11:00:00,B007,327.33,-1.74,70.74,Industrial,Low
2025-01-09 12:00:00,B007,178.67,31.27,76.86,Industrial,Low
2025-01-09 13:00:00,B007,175.48,-5.79,42.65,Industrial,Low
2025-01-09 14:00:00,B007,384.28,-8.97,87.54,Industrial,Medium
2025-01-09 15:00:00,B007,289.58,30.44,89.86,Industrial,High
2025-01-09 16:00:00,B007,89.03,-4.73,72.91,Industrial,Low
2025-01-09 17:00:00,B007,462.73,23.37,50.13,Industrial,Low
2025-01-09 18:00:00,B007,207.82,2.3,64.64,Industrial,Low
2025-01-09 19:00:00,B007,488.63,16.3,56.76,Industrial,Medium
2025-01-09 20:00:00,B007,483.78,31.88,75.73,Industrial,Low
2025-01-09 21:00:00,B007,62.14,30.46,50.29,Industrial,High
2025-01-09 22:00:00,B007,453.05,25.54,41.72,Industrial,Medium
2025-01-09 23:00:00,B007,323.77,-8.19,75.71,Industrial,High
2025-01-10 00:00:00,B007,100.95,27.92,45.51,Industrial,High
2025-01-10 01:00:00,B007,481.97,7.06,30.58,Industrial,High
2025-01-10 02:00:00,B007,109.66,19.69,64.51,Industrial,Low
2025-01-10 03:00:00,B007,316.97,-1.48,51.67,Industrial,High
2025-01-10 04:00:00,B007,209.62,-8.78,63.19,Industrial,Low
2025-01-10 05:00:00,B007,229.48,23.77,34.39,Industrial,High
2025-01-10 06:00:00,B007,171.06,16.93,42.1,Industrial,Low
2025-01-10 07:00:00,B007,462.32,7.48,65.78,Industrial,Low
2025-01-10 08:00:00,B007,409.98,34.14,85.9,Industrial,Medium
2025-01-10 09:00:00,B007,164.45,24.76,45.93,Industrial,Low
2025-01-10 10:00:00,B007,308.18,15.93,87.13,Industrial,Medium
2025-01-10 11:00:00,B007,117.17,26.87,46.56,Industrial,Low
2025-01-10 12:00:00,B007,316.43,14.31,59.63,Industrial,Medium
2025-01-10 13:00:00,B007,345.83,-9.3,33.86,Industrial,Low
2025-01-10 14:00:00,B007,270.25,11.99,34.65,Industrial,Medium
2025-01-10 15:00:00,B007,160.16,15.85,76.1,Industrial,Low
2025-01-10 16:00:00,B007,234.05,13.58,38.09,Industrial,Low
2025-01-10 17:00:00,B007,244.45,14.84,79.99,Industrial,Low
2025-01-10 18:00:00,B007,135.36,5.2,34.67,Industrial,Low
2025-01-10 19:00:00,B007,460.07,-9.13,69.21,Industrial,Low
2025-01-10 20:00:00,B007,198.66,14.69,41.98,Industrial,Medium
2025-01-10 21:00:00,B007,431.24,12.14,79.35,Industrial,Low
2025-01-10 22:00:00,B007,116.02,27.84,38.77,Industrial,Low
2025-01-10 23:00:00,B007,252.28,14.74,83.79,Industrial,Medium
2025-01-11 00:00:00,B007,483.87,4.6,77.92,Industrial,Medium
2025-01-11 01:00:00,B007,287.53,2.39,81.87,Industrial,High
2025-01-11 02:00:00,B007,469.11,-3.43,67.94,Industrial,Low
2025-01-11 03:00:00,B007,104.33,4.67,63.78,Industrial,Low
2025-01-11 04:00:00,B007,410.28,33.75,42.89,Industrial,Medium
2025-01-11 05:00:00,B007,162.59,22.59,64.5,Industrial,Low
2025-01-11 06:00:00,B007,58.95,14.35,87.4,Industrial,Low
2025-01-11 07:00:00,B007,239.06,33.6,71.68,Industrial,High
2025-01-11 08:00:00,B007,286.37,21.59,88.2,Industrial,Low
2025-01-11 09:00:00,B007,452.76,21.47,74.11,Industrial,Medium
2025-01-11 10:00:00,B007,402.34,3.35,63.77,Industrial,High
2025-01-11 11:00:00,B007,338.65,-1.63,48.16,Industrial,High
2025-01-11 12:00:00,B007,321.23,-1.59,62.52,Industrial,Low
2025-01-11 13:00:00,B007,69.93,23.74,34.29,Industrial,High
2025-01-11 14:00:00,B007,493.68,-8.58,69.75,Industrial,High
2025-01-11 15:00:00,B007,340.7,6.03,70.43,Industrial,High
2025-01-11 16:00:00,B007,360.75,-4.87,69.41,Industrial,Medium
2025-01-11 17:00:00,B007,62.96,8.67,56.01,Industrial,Medium
2025-01-11 18:00:00,B007,367.17,3.9,48.92,Industrial,Medium
2025-01-11 19:00:00,B007,359.07,15.55,50.97,Industrial,Medium
2025-01-11 20:00:00,B007,302.42,0.1,60.61,Industrial,Medium
2025-01-11 21:00:00,B007,336.36,19.7,47.34,Industrial,Medium
2025-01-11 22:00:00,B007,259.45,31.69,30.59,Industrial,High
2025-01-11 23:00:00,B007,234.27,-2.37,75.4,Industrial,High
2025-01-12 00:00:00,B007,428.22,27.46,70.07,Industrial,High
2025-01-12 01:00:00,B007,56.94,-5.17,35.55,Industrial,Medium
2025-01-12 02:00:00,B007,357.27,30.38,49.95,Industrial,Low
2025-01-12 03:00:00,B007,189.82,29.17,40.23,Industrial,Low
2025-01-12 04:00:00,B007,106.98,26.69,85.1,Industrial,Medium
2025-01-12 05:00:00,B007,417.38,31.95,82.58,Industrial,Low
2025-01-12 06:00:00,B007,284.32,27.31,32.39,Industrial,High
2025-01-12 07:00:00,B007,92.4,4.18,82.51,Industrial,Medium
2025-01-12 08:00:00,B007,256.11,23.86,77.56,Industrial,High
2025-01-12 09:00:00,B007,468.41,29.03,31.09,Industrial,High
2025-01-12 10:00:00,B007,77.52,12.02,78.8,Industrial,High
2025-01-12 11:00:00,B007,90.37,19.02,66.98,Industrial,Low
2025-01-12 12:00:00,B007,375.8,15.43,58.09,Industrial,Low
2025-01-12 13:00:00,B007,307.91,33.99,44.22,Industrial,Medium
2025-01-12 14:00:00,B007,339.22,10.61,81.88,Industrial,Low
2025-01-12 15:00:00,B007,365.83,-8.25,87.43,Industrial,Medium
2025-01-12 16:00:00,B007,446.56,30.25,61.47,Industrial,Medium
2025-01-12 17:00:00,B007,86.2,-2.96,44.99,Industrial,Low
2025-01-12 18:00:00,B007,297.9,8.48,80.3,Industrial,High
2025-01-12 19:00:00,B007,283.18,13.48,62.37,Industrial,High
2025-01-12 20:00:00,B007,360.4,20.97,72.29,Industrial,High
2025-01-12 21:00:00,B007,309.05,16.74,48.9,Industrial,Medium
2025-01-12 22:00:00,B007,467.87,33.92,86.34,Industrial,Medium
2025-01-12 23:00:00,B007,426.94,29.74,57.97,Industrial,High
2025-01-13 00:00:00,B007,476.42,29.7,44.66,Industrial,High
2025-01-13 01:00:00,B007,248.29,20.44,40.52,Industrial,Medium
2025-01-13 02:00:00,B007,498.0,-5.62,81.34,Industrial,Low
2025-01-13 03:00:00,B007,290.2,32.99,47.98,Industrial,Medium
2025-01-13 04:00:00,B007,477.41,-3.17,34.92,Industrial,High
2025-01-13 05:00:00,B007,100.07,30.56,62.45,Industrial,Low
2025-01-13 06:00:00,B007,378.36,-0.58,86.93,Industrial,High
2025-01-13 07:00:00,B007,211.38,10.48,31.68,Industrial,Medium
2025-01-13 08:00:00,B007,396.7,26.96,71.93,Industrial,High
2025-01-13 09:00:00,B007,277.81,14.22,74.56,Industrial,Medium
2025-01-13 10:00:00,B007,306.04,30.19,68.19,Industrial,Low
2025-01-13 11:00:00,B007,112.76,15.66,74.27,Industrial,High
2025-01-13 12:00:00,B007,81.37,28.69,76.67,Industrial,High
2025-01-13 13:00:00,B007,395.61,-9.43,43.03,Industrial,Medium
2025-01-13 14:00:00,B007,132.17,-6.72,43.51,Industrial,Low
2025-01-13 15:00:00,B007,52.02,12.56,72.29,Industrial,High
2025-01-13 16:00:00,B007,242.59,-4.5,55.87,Industrial,Medium
2025-01-13 17:00:00,B007,264.11,19.41,38.75,Industrial,Medium
2025-01-13 18:00:00,B007,142.0,0.74,43.59,Industrial,Low
2025-01-13 19:00:00,B007,303.7,13.63,73.45,Industrial,High
2025-01-13 20:00:00,B007,373.67,-4.31,32.93,Industrial,Medium
2025-01-13 21:00:00,B007,66.56,7.0,78.57,Industrial,Low
2025-01-13 22:00:00,B007,332.75,16.21,89.21,Industrial,Medium
2025-01-13 23:00:00,B007,105.48,28.06,49.45,Industrial,High
2025-01-14 00:00:00,B007,118.58,-3.79,37.94,Industrial,High
2025-01-14 01:00:00,B007,248.4,29.97,78.57,Industrial,Medium
2025-01-14 02:00:00,B007,310.31,34.44,52.35,Industrial,Medium
2025-01-14 03:00:00,B007,454.3,-1.43,88.96,Industrial,High
2025-01-14 04:00:00,B007,475.29,34.41,32.69,Industrial,Medium
2025-01-14 05:00:00,B007,240.59,-1.61,51.83,Industrial,High
2025-01-14 06:00:00,B007,397.06,25.66,35.52,Industrial,High
2025-01-14 07:00:00,B007,92.44,9.27,89.0,Industrial,Low
2025-01-14 08:00:00,B007,59.92,-8.19,79.63,Industrial,Low
2025-01-14 09:00:00,B007,346.82,28.55,34.54,Industrial,Low
2025-01-14 10:00:00,B007,166.09,24.05,76.51,Industrial,Low
2025-01-14 11:00:00,B007,400.84,29.37,72.39,Industrial,Low
2025-01-14 12:00:00,B007,285.43,31.59,79.5,Industrial,Medium
2025-01-14 13:00:00,B007,403.25,10.46,59.54,Industrial,Medium
2025-01-14 14:00:00,B007,471.04,16.38,47.89,Industrial,High
2025-01-14 15:00:00,B007,203.15,16.86,85.49,Industrial,Low
2025-01-14 16:00:00,B007,340.29,6.47,48.24,Industrial,High
2025-01-14 17:00:00,B007,413.97,15.68,30.63,Industrial,Low
2025-01-14 18:00:00,B007,97.97,-4.74,66.34,Industrial,High
2025-01-14 19:00:00,B007,73.42,-8.28,55.79,Industrial,Low
2025-01-14 20:00:00,B007,317.08,-0.66,45.73,Industrial,High
2025-01-14 21:00:00,B007,68.23,17.57,78.37,Industrial,High
2025-01-14 22:00:00,B007,299.56,25.99,66.63,Industrial,High
2025-01-14 23:00:00,B007,249.49,-7.39,62.69,Industrial,Low
2025-01-15 00:00:00,B007,329.39,33.62,41.84,Industrial,Low
2025-01-15 01:00:00,B007,110.06,2.94,59.57,Industrial,Medium
2025-01-15 02:00:00,B007,221.26,24.62,72.41,Industrial,High
2025-01-15 03:00:00,B007,267.29,-1.7,59.53,Industrial,Medium
2025-01-15 04:00:00,B007,453.78,-9.05,81.52,Industrial,Medium
2025-01-15 05:00:00,B007,69.3,-2.31,55.97,Industrial,High
2025-01-15 06:00:00,B007,344.85,5.31,49.35,Industrial,Low
2025-01-15 07:00:00,B007,161.9,27.64,57.53,Industrial,Medium
2025-01-15 08:00:00,B007,230.07,30.23,59.8,Industrial,High
2025-01-15 09:00:00,B007,125.69,-3.53,60.2,Industrial,Low
2025-01-15 10:00:00,B007,262.95,33.71,52.34,Industrial,Low
2025-01-15 11:00:00,B007,234.92,17.09,68.1,Industrial,Medium
2025-01-15 12:00:00,B007,396.51,33.61,76.41,Industrial,High
2025-01-15 13:00:00,B007,433.55,34.69,78.98,Industrial,Low
2025-01-15 14:00:00,B007,190.39,30.77,65.11,Industrial,Medium
2025-01-15 15:00:00,B007,395.03,20.18,32.98,Industrial,Medium
2025-01-15 16:00:00,B007,281.78,21.12,34.65,Industrial,Medium
2025-01-15 17:00:00,B007,488.02,1.8,42.77,Industrial,Low
2025-01-15 18:00:00,B007,302.81,-9.39,54.71,Industrial,High
2025-01-15 19:00:00,B007,493.95,31.03,73.04,Industrial,Low
2025-01-15 20:00:00,B007,144.38,4.77,82.2,Industrial,Medium
2025-01-15 21:00:00,B007,148.57,-6.76,72.94,Industrial,Low
2025-01-15 22:00:00,B007,354.72,32.66,68.31,Industrial,High
2025-01-15 23:00:00,B007,198.82,-9.33,33.3,Industrial,High
2025-01-01 00:00:00,B008,360.29,30.8,87.53,Residential,High
2025-01-01 01:00:00,B008,495.54,4.51,80.58,Residential,Medium
2025-01-01 02:00:00,B008,96.55,0.4,53.65,Residential,Medium
2025-01-01 03:00:00,B008,149.37,-3.07,84.59,Residential,Low
2025-01-01 04:00:00,B008,403.53,32.39,82.62,Residential,Medium
2025-01-01 05:00:00,B008,261.1,9.21,60.9,Residential,High
2025-01-01 06:00:00,B008,212.36,27.19,57.13,Residential,Low
2025-01-01 07:00:00,B008,492.1,-7.3,59.28,Residential,Low
2025-01-01 08:00:00,B008,337.15,16.46,43.76,Residential,Low
2025-01-01 09:00:00,B008,200.69,31.38,69.22,Residential,High
2025-01-01 10:00:00,B008,132.6,2.82,55.0,Residential,High
2025-01-01 11:00:00,B008,286.19,16.98,64.0,Residential,High
2025-01-01 12:00:00,B008,188.49,-4.31,75.65,Residential,High
2025-01-01 13:00:00,B008,492.65,15.68,56.56,Residential,Medium
2025-01-01 14:00:00,B008,290.0,19.68,32.5,Residential,Low
2025-01-01 15:00:00,B008,431.88,24.14,66.09,Residential,Medium
2025-01-01 16:00:00,B008,134.17,5.65,70.79,Residential,Low
2025-01-01 17:00:00,B008,397.09,8.52,41.03,Residential,Low
2025-01-01 18:00:00,B008,433.56,5.39,50.12,Residential,High
2025-01-01 19:00:00,B008,284.82,-3.67,43.18,Residential,Low
2025-01-01 20:00:00,B008,141.21,-4.97,68.42,Residential,Low
2025-01-01 21:00:00,B008,400.7,5.97,88.95,Residential,Medium
2025-01-01 22:00:00,B008,436.69,-3.94,80.86,Residential,High
2025-01-01 23:00:00,B008,497.64,26.86,63.34,Residential,High
2025-01-02 00:00:00,B008,346.02,-0.41,37.01,Residential,Low
2025-01-02 01:00:00,B008,228.44,34.59,39.36,Residential,Low
2025-01-02 02:00:00,B008,90.06,2.23,76.08,Residential,High
2025-01-02 03:00:00,B008,333.98,13.13,72.52,Residential,Medium
2025-01-02 04:00:00,B008,428.59,20.47,71.87,Residential,Low
2025-01-02 05:00:00,B008,59.26,33.96,34.0,Residential,Medium
2025-01-02 06:00:00,B008,190.84,16.44,70.76,Residential,Low
2025-01-02 07:00:00,B008,449.93,10.9,60.97,Residential,Medium
2025-01-02 08:00:00,B008,424.94,-7.97,69.2,Residential,Low
2025-01-02 09:00:00,B008,445.67,25.06,41.44,Residential,Low
2025-01-02 10:00:00,B008,191.87,13.08,44.77,Residential,High
2025-01-02 11:00:00,B008,234.04,21.47,68.32,Residential,Low
2025-01-02 12:00:00,B008,395.78,24.11,67.07,Residential,Medium
2025-01-02 13:00:00,B008,477.7,22.24,59.55,Residential,Low
2025-01-02 14:00:00,B008,420.06,14.58,43.11,Residential,High
2025-01-02 15:00:00,B008,101.93,5.59,83.95,Residential,Low
2025-01-02 16:00:00,B008,426.25,20.51,71.07,Residential,High
2025-01-02 17:00:00,B008,492.91,27.88,77.34,Residential,Low
2025-01-02 18:00:00,B008,270.52,8.22,40.21,Residential,Low
2025-01-02 19:00:00,B008,298.87,19.19,53.41,Residential,Medium
2025-01-02 20:00:00,B008,444.05,-0.59,67.59,Residential,High
2025-01-02 21:00:00,B008,126.84,-8.35,41.13,Residential,Medium
2025-01-02 22:00:00,B008,400.87,-4.74,54.27,Residential,High
2025-01-02 23:00:00,B008,60.01,22.25,36.61,Residential,Medium
2025-01-03 00:00:00,B008,469.73,3.76,32.92,Residential,High
2025-01-03 01:00:00,B008,404.08,33.1,39.47,Residential,Medium
2025-01-03 02:00:00,B008,413.23,19.59,41.56,Residential,Medium
2025-01-03 03:00:00,B008,109.3,7.23,42.22,Residential,Medium
2025-01-03 04:00:00,B008,307.8,16.3,52.18,Residential,Medium
2025-01-03 05:00:00,B008,461.39,12.77,62.62,Residential,Low
2025-01-03 06:00:00,B008,229.61,26.34,87.99,Residential,High
2025-01-03 07:00:00,B008,73.67,14.77,48.44,Residential,Medium
2025-01-03 08:00:00,B008,494.64,9.73,33.98,Residential,High
2025-01-03 09:00:00,B008,135.5,5.45,66.81,Residential,Medium
2025-01-03 10:00:00,B008,217.45,17.44,46.46,Residential,Medium
2025-01-03 11:00:00,B008,118.78,-5.14,62.09,Residential,Medium
2025-01-03 12:00:00,B008,486.2,-4.36,39.63,Residential,Medium
2025-01-03 13:00:00,B008,117.97,4.01,78.01,Residential,High
2025-01-03 14:00:00,B008,134.67,-5.37,55.85,Residential,Low
2025-01-03 15:00:00,B008,317.15,26.27,55.65,Residential,High
2025-01-03 16:00:00,B008,245.18,10.58,63.06,Residential,High
2025-01-03 17:00:00,B008,428.95,16.71,54.59,Residential,Low
2025-01-03 18:00:00,B008,442.68,3.56,39.56,Residential,Medium
2025-01-03 19:00:00,B008,422.15,24.27,59.86,Residential,Low
2025-01-03 20:00:00,B008,306.79,29.79,31.04,Residential,Medium
2025-01-03 21:00:00,B008,466.8,5.89,57.52,Residential,High
2025-01-03 22:00:00,B008,139.7,-7.06,81.57,Residential,Medium
2025-01-03 23:00:00,B008,474.92,8.45,70.78,Residential,Low
2025-01-04 00:00:00,B008,382.35,1.93,31.01,Residential,High
2025-01-04 01:00:00,B008,471.42,33.19,88.14,Residential,Low
2025-01-04 02:00:00,B008,445.8,16.1,56.68,Residential,Low
2025-01-04 03:00:00,B008,474.33,30.04,61.42,Residential,High
2025-01-04 04:00:00,B008,466.74,10.5,51.8,Residential,High
2025-01-04 05:00:00,B008,231.09,-1.54,62.45,Residential,Low
2025-01-04 06:00:00,B008,180.47,-1.6,54.38,Residential,High
2025-01-04 07:00:00,B008,151.5,-1.49,67.01,Residential,High
2025-01-04 08:00:00,B008,113.27,-6.8,63.46,Residential,Medium
2025-01-04 09:00:00,B008,328.23,-4.1,50.59,Residential,Medium
2025-01-04 10:00:00,B008,268.6,12.56,44.35,Residential,Low
2025-01-04 11:00:00,B008,249.48,10.1,51.76,Residential,High
2025-01-04 12:00:00,B008,148.58,12.42,79.48,Residential,Low
2025-01-04 13:00:00,B008,175.38,7.71,37.91,Residential,Medium
2025-01-04 14:00:00,B008,450.73,3.36,85.89,Residential,Medium
2025-01-04 15:00:00,B008,283.59,26.47,55.66,Residential,Low
2025-01-04 16:00:00,B008,369.41,13.07,85.84,Residential,High
2025-01-04 17:00:00,B008,128.68,5.24,43.45,Residential,Low
2025-01-04 18:00:00,B008,341.29,1.09,53.69,Residential,Low
2025-01-04 19:00:00,B008,403.98,6.4,89.33,Residential,High
2025-01-04 20:00:00,B008,317.16,-6.98,72.87,Residential,Medium
2025-01-04 21:00:00,B008,209.73,30.17,60.13,Residential,Low
2025-01-04 22:00:00,B008,276.82,20.76,65.28,Residential,High
2025-01-04 23:00:00,B008,145.82,7.58,49.08,Residential,Low
2025-01-05 00:00:00,B008,360.59,22.94,32.57,Residential,Medium
2025-01-05 01:00:00,B008,383.49,4.22,75.8,Residential,High
2025-01-05 02:00:00,B008,137.4,8.7,53.06,Residential,High
2025-01-05 03:00:00,B008,447.69,-1.03,79.34,Residential,High
2025-01-05 04:00:00,B008,56.43,22.96,65.78,Residential,Low
2025-01-05 05:00:00,B008,140.12,16.06,58.0,Residential,Medium
2025-01-05 06:00:00,B008,450.37,9.68,34.52,Residential,High
2025-01-05 07:00:00,B008,141.62,2.64,63.87,Residential,Low
2025-01-05 08:00:00,B008,453.08,-1.53,49.87,Residential,Medium
2025-01-05 09:00:00,B008,122.06,-9.65,55.39,Residential,Low
2025-01-05 10:00:00,B008,206.58,-1.45,69.11,Residential,Medium
2025-01-05 11:00:00,B008,181.37,14.53,46.64,Residential,Low
2025-01-05 12:00:00,B008,81.19,1.59,62.63,Residential,High
2025-01-05 13:00:00,B008,465.35,4.66,76.91,Residential,Low
2025-01-05 14:00:00,B008,401.35,6.37,74.16,Residential,Low
2025-01-05 15:00:00,B008,353.22,16.5,64.58,Residential,High
2025-01-05 16:00:00,B008,290.8,13.02,45.94,Residential,Medium
2025-01-05 17:00:00,B008,162.79,0.31,44.99,Residential,High
2025-01-05 18:00:00,B008,107.17,12.61,63.68,Residential,Medium
2025-01-05 19:00:00,B008,466.96,19.34,84.76,Residential,Low
2025-01-05 20:00:00,B008,359.41,6.02,44.47,Residential,High
2025-01-05 21:00:00,B008,140.49,-4.4,50.7,Residential,Medium
2025-01-05 22:00:00,B008,447.71,31.35,60.69,Residential,Low
2025-01-05 23:00:00,B008,253.44,3.53,64.28,Residential,Low
2025-01-06 00:00:00,B008,245.22,20.31,55.32,Residential,Medium
2025-01-06 01:00:00,B008,372.04,30.01,80.15,Residential,Medium
2025-01-06 02:00:00,B008,353.28,0.88,62.19,Residential,High
2025-01-06 03:00:00,B008,472.49,17.33,39.5,Residential,Medium
2025-01-06 04:00:00,B008,244.24,4.95,54.68,Residential,Low
2025-01-06 05:00:00,B008,162.68,29.98,75.34,Residential,Medium
2025-01-06 06:00:00,B008,69.06,15.15,62.67,Residential,Low
2025-01-06 07:00:00,B008,212.44,-3.45,49.94,Residential,Medium
